Sa,Sd,Sc
0.547694769,0.74006403,0.56162741
0.706681459,0.840643479,0.69072846
0.716828863,0.846657465,0.712772513
0.733306386,0.856333105,0.639359276
0.600615367,0.774993785,0.611969895
0.86095986,0.927879227,0.85630722
0.702431457,0.83811184,0.691160871
0.513301938,0.716450932,0.489246494
0.534089313,0.730814144,0.543133862
0.486504379,0.697498659,0.516733151
0.673657805,0.820766596,0.703564822
0.73675374,0.858343602,0.718849372
0.729423017,0.854062654,0.717634529
0.56041518,0.74860883,0.576225327
0.636061619,0.797534713,0.635317011
0.726813696,0.852533692,0.702839593
0.746652246,0.864090415,0.764184213
0.778311317,0.88221954,0.741561138
0.588196034,0.766939394,0.60437851
0.753802063,0.868217751,0.73941638
0.675825693,0.822086184,0.642949996
0.759802149,0.871666306,0.75813685
0.836434331,0.914567838,0.83163707
0.779820225,0.883074303,0.805905821
0.872833005,0.934255321,0.866061465
0.830438312,0.911283881,0.820079196
0.688155752,0.829551537,0.713181271
0.687296827,0.82903367,0.68730909
0.649486962,0.805907539,0.682786461
0.434131896,0.658886862,0.458706327
0.659166553,0.811890727,0.712894855
0.77736913,0.881685392,0.785063102
0.780974842,0.88372781,0.766923755
0.618026024,0.786146312,0.642474038
0.599254576,0.774115351,0.633152834
0.805608253,0.897556825,0.797059255
0.597158999,0.772760635,0.613517968
0.779875472,0.883105584,0.81498268
0.707141763,0.840917215,0.710008545
0.780207212,0.883293389,0.755979232
0.707974295,0.841412084,0.757950576
0.708195058,0.84154326,0.724722797
0.620145296,0.787493045,0.6263269
0.549870933,0.741532826,0.58603482
0.565655964,0.752101033,0.536970165
0.756682487,0.869874984,0.771761254
0.747059157,0.86432584,0.763078884
0.67858005,0.823759704,0.722600937
0.882851451,0.939601751,0.878727304
0.469436552,0.6851544,0.444806524
0.906766961,0.952243121,0.899051371
0.630799624,0.794228949,0.629615294
0.760775982,0.872224731,0.756284891
0.715471393,0.845855421,0.762064502
0.613203557,0.783073149,0.629334751
0.735134011,0.857399563,0.750269715
0.761841236,0.872835171,0.754524747
0.578036207,0.760286924,0.578333146
0.786921004,0.88708568,0.773441826
0.788292267,0.887858247,0.800594975
0.758035601,0.870652399,0.776855097
0.64670705,0.804180981,0.643373094
0.671295766,0.81932641,0.636729397
0.692172149,0.831968839,0.702608444
0.794077033,0.89111,0.761542616
0.496293387,0.704480934,0.498346814
0.732821916,0.856050183,0.791785609
0.583895121,0.764130304,0.566651548
0.580527894,0.761923811,0.600206293
0.810273574,0.900151973,0.787878412
0.487706642,0.698359966,0.481963236
0.678541992,0.823736604,0.632612014
0.670222441,0.818671143,0.695115875
0.672482694,0.820050422,0.667322916
0.702472883,0.838136554,0.756915965
0.572986954,0.756959017,0.555738645
0.794574007,0.891388808,0.744315783
0.551113346,0.742370087,0.51168993
0.785686457,0.886389563,0.801409492
0.710392406,0.842847795,0.702554075
0.714249605,0.845132892,0.727667355
0.69945262,0.836332841,0.727463376
0.745564475,0.863460755,0.764527346
0.440819356,0.663942284,0.407573398
0.756440151,0.869735679,0.770081151
0.73179725,0.855451489,0.705229514
0.710426915,0.842868267,0.697444086
0.814024605,0.902233121,0.809180598
0.684248636,0.827193227,0.689202554
0.655902313,0.809877962,0.657959767
0.640038522,0.800024076,0.68417826
0.785770657,0.886437057,0.805390389
0.573409185,0.757237866,0.539356205
0.581496341,0.762559074,0.620884084
0.559366603,0.747908151,0.544866269
0.527074028,0.725998642,0.491971695
0.596715019,0.772473313,0.600402477
0.740723805,0.860653127,0.768559743
0.875674073,0.935774585,0.860262454
0.806521158,0.89806523,0.770453213
0.722294567,0.849879149,0.739286245
0.811028597,0.900571262,0.808325626
0.618065496,0.786171417,0.588953275
0.455408212,0.674839397,0.423520195
0.688860048,0.829975932,0.713984842
0.633524109,0.795942277,0.637684083
0.807521863,0.898622203,0.813608595
0.829879244,0.910977082,0.832707901
0.75809421,0.870686057,0.784821893
0.538640784,0.733921511,0.546348968
0.77542985,0.880584948,0.739984702
0.686062152,0.828288689,0.671036909
0.683866053,0.826961942,0.693066932
0.631659965,0.794770385,0.639511061
0.536795425,0.732663241,0.563029275
0.526116296,0.725338746,0.564697685
0.766416077,0.875451927,0.753778624
0.727635884,0.853015759,0.75248322
0.811663124,0.900923484,0.806042171
0.711137831,0.843289885,0.723800624
0.775197823,0.880453192,0.725200446
0.873486924,0.934605224,0.874639248
0.714965202,0.845556149,0.696444845
0.745270329,0.863290408,0.768826741
0.673009631,0.820371642,0.651612903
0.665444107,0.815747576,0.622924424
0.746441561,0.863968495,0.745080516
0.854974224,0.924648162,0.865682938
0.709537099,0.842340251,0.735922902
0.770733464,0.877914269,0.72499953
0.730826341,0.854883817,0.723471752
0.376001796,0.613189853,0.339979912
0.590378732,0.768361069,0.603592648
0.730799548,0.854868146,0.715407002
0.780640479,0.883538612,0.779335494
0.761782365,0.872801447,0.770173938
0.666806031,0.816581919,0.661623438
0.610270447,0.781198084,0.591216275
0.795982534,0.892178533,0.785331045
0.696999926,0.834865214,0.719831056
0.513198617,0.716378822,0.498495148
0.720174588,0.848631008,0.753145974
0.532388766,0.729649756,0.558617375
0.598376772,0.77354817,0.637113811
0.755256831,0.869055137,0.73318596
0.579121557,0.761000366,0.601976363
0.769514545,0.877219781,0.763916093
0.690600433,0.831023726,0.706933917
0.686787378,0.828726359,0.712927995
0.769639584,0.877291048,0.793859705
0.720665127,0.848919977,0.704052474
0.68450437,0.827347792,0.671656247
0.71001145,0.842621772,0.710075359
0.648408637,0.805238249,0.662337239
0.83505053,0.913810992,0.834273026
0.642550827,0.801592681,0.6310065
0.72770655,0.853057179,0.750948641
0.693774684,0.83293138,0.710467567
0.660680692,0.81282267,0.680402505
0.651828909,0.807359219,0.662861661
0.7572829,0.87022003,0.719907237
0.624997424,0.790567786,0.638214856
0.723947526,0.85085106,0.710743986
0.710753051,0.843061713,0.686634547
0.790865703,0.889306304,0.794052885
0.675181822,0.821694482,0.68248775
0.846311247,0.919951763,0.861253721
0.693505632,0.832769855,0.744160129
0.789157897,0.888345596,0.801554039
0.787119734,0.887197686,0.813142746
0.738642808,0.859443313,0.717956612
0.795861234,0.89211055,0.815284627
0.833322837,0.91286518,0.800808658
0.763517059,0.873794632,0.775819782
0.635161294,0.796970071,0.629260105
0.426673154,0.65320223,0.398776205
0.686484589,0.828543655,0.692514747
0.680959599,0.825202762,0.724874026
0.466003796,0.682644707,0.510758532
0.829049067,0.910521316,0.824048384
0.763829534,0.873973417,0.762899327
0.67296241,0.820342861,0.676834754
0.43217446,0.657399772,0.463742766
0.797305778,0.892919805,0.808042578
0.756380282,0.86970126,0.726653354
0.747595822,0.864636237,0.742267963
0.66554661,0.815810401,0.634753348
0.698942353,0.836027722,0.719423871
0.494436678,0.703161914,0.47731324
0.678619329,0.823783545,0.681527045
0.731120494,0.855055843,0.745279104
0.46421362,0.681332239,0.450392651
0.759004024,0.87120837,0.757347131
0.818650284,0.904792951,0.813819432
0.736396059,0.858135222,0.719793733
0.558749095,0.747495214,0.542170539
0.767562599,0.8761065,0.772292516
0.578119385,0.760341624,0.613513495
0.832904574,0.912636058,0.823658221
0.819350268,0.905179688,0.811732783
0.702981083,0.838439672,0.671383658
0.763533691,0.873804149,0.755205163
0.696374268,0.834490424,0.696901208
0.823417342,0.907423464,0.811471788
0.604202027,0.777304334,0.644157924
0.635650586,0.797276982,0.617073846
0.654350934,0.808919609,0.681190145
0.753216555,0.867880496,0.749321454
0.593401303,0.770325453,0.584721168
0.835371289,0.913986482,0.787727855
0.637714416,0.798570232,0.60891911
0.770437954,0.877745951,0.721619155
0.798024283,0.893322049,0.811661143
0.828309658,0.910115189,0.811585829
0.575559858,0.758656614,0.591490276
0.721644139,0.849496403,0.727143046
0.62525129,0.790728329,0.622959025
0.764672887,0.874455766,0.795656121
0.649106723,0.805671597,0.67850054
0.767812886,0.876249328,0.748536623
0.764851802,0.874558061,0.746985554
0.610433811,0.781302638,0.625360443
0.635267893,0.797036946,0.691191503
0.672425539,0.820015572,0.672816313
0.773789839,0.87965325,0.759447599
0.594764226,0.771209587,0.621244169
0.680430555,0.824882146,0.731068325
0.796871434,0.892676556,0.804457519
0.799196012,0.893977635,0.820144808
0.671949225,0.819725091,0.668473976
0.740360872,0.860442254,0.711593524
0.775102465,0.880399037,0.757097916
0.625361874,0.790798251,0.641805038
0.782797515,0.88475845,0.789692929
0.88508932,0.940791858,0.879127467
0.816526395,0.903618501,0.786966221
0.721960528,0.849682605,0.69786832
0.525566404,0.724959588,0.555644322
0.665237765,0.815621091,0.715320521
0.703559064,0.838784277,0.706359439
0.711512855,0.843512214,0.709065377
0.750518543,0.866324733,0.742829228
0.840090239,0.916564367,0.832080959
0.496956903,0.704951703,0.501601721
0.755304899,0.869082792,0.782665091
0.807728087,0.89873694,0.798419251
0.744876664,0.863062376,0.738919494
0.696383418,0.834495907,0.683005016
0.839563135,0.916276779,0.815189308
0.830297889,0.911206831,0.837087584
0.62302143,0.789317066,0.62189969
0.717549159,0.847082734,0.726218154
0.684998846,0.827646571,0.70149101
0.665581076,0.815831524,0.687459053
0.660586983,0.812765023,0.689020832
0.851688518,0.922869719,0.839013518
0.774661142,0.880148364,0.78071414
0.541837311,0.736095993,0.534382319
0.562128998,0.749752625,0.515864142
0.610460465,0.781319695,0.6167253
0.585451679,0.765148142,0.609561943
0.820830527,0.90599698,0.836932589
0.818343189,0.90462323,0.785377899
0.822675455,0.907014584,0.823187612
0.862738045,0.928836931,0.895891527
0.641754707,0.801095941,0.606620975
0.781345989,0.883937774,0.750341899
0.88799591,0.942335349,0.898208293
0.611461093,0.781959777,0.645502626
0.773374157,0.879416941,0.761193169
0.756652589,0.869857798,0.737708703
0.672272369,0.819922172,0.699446853
0.761859609,0.872845696,0.730043436
0.695758502,0.834121395,0.698785755
0.697703259,0.835286334,0.694220794
0.682200448,0.825954265,0.684520089
0.634054235,0.796275225,0.623834487
0.654975779,0.809305739,0.644637285
0.642544814,0.801588931,0.59461428
0.758149551,0.870717836,0.768821196
0.710563256,0.842949142,0.697882384
0.651036309,0.80686821,0.69093249
0.724062185,0.850918436,0.756121782
0.729451361,0.854079247,0.739335186
0.737481016,0.858767149,0.709611298
0.680338182,0.824826153,0.685112655
0.767931642,0.87631709,0.801413918
0.583255989,0.76371198,0.537838969
0.565802949,0.752198743,0.596969032
0.733160405,0.856247864,0.744186393
0.711511608,0.843511475,0.739942061
0.751401059,0.866833928,0.771849768
0.641205873,0.800753316,0.663611327
0.649963917,0.806203397,0.690012393
0.720279428,0.848692776,0.676416131
0.823713947,0.907586881,0.812984042
0.713875473,0.844911518,0.713415838
0.6307496,0.794197457,0.633471405
0.645036336,0.803141542,0.587017555
0.806348373,0.897969027,0.78533324
0.385404937,0.620809904,0.351476603
0.784978466,0.885990105,0.772342583
0.570691591,0.755441322,0.55974796
0.88195139,0.93912267,0.88600242
0.6212001,0.788162484,0.638344111
0.728547112,0.853549713,0.769725911
0.800764246,0.894854315,0.829087501
0.533246477,0.730237274,0.507213638
0.775458044,0.880600956,0.766746383
0.64227839,0.801422729,0.644422788
0.651535498,0.807177488,0.684207143
0.753764601,0.868196176,0.759233518
0.753386349,0.867978312,0.715587093
0.905594074,0.951627067,0.911550684
0.64304683,0.801902008,0.653565476
0.687672796,0.829260391,0.664818125
0.838436907,0.915662005,0.837685162
0.696708639,0.834690745,0.675510013
0.750697124,0.866427795,0.72275865
0.608789784,0.780249822,0.579753817
0.796050161,0.892216432,0.828754677
0.692156904,0.831959677,0.663104511
0.701213504,0.83738492,0.739162326
0.524410814,0.724162146,0.585364756
0.730267507,0.854556907,0.720770182
0.628227521,0.79260805,0.665335365
0.758400711,0.87086205,0.755721863
0.647877994,0.804908687,0.664990671
0.807867914,0.898814728,0.827741872
0.829619303,0.910834399,0.835996372
0.747550339,0.864609935,0.789724433
0.669047638,0.817953323,0.71069049
0.820735506,0.905944538,0.806437555
0.718909139,0.847885098,0.711162499
0.66481411,0.815361337,0.690690033
0.786121626,0.886635002,0.795548241
0.900219678,0.948799071,0.902421205
0.771385653,0.878285633,0.762253618
0.849635079,0.921756519,0.859288496
0.677667917,0.823205878,0.683790291
0.662472682,0.813924248,0.673225804
0.734827902,0.857221035,0.708326481
0.845177017,0.919335095,0.842724492
0.79278181,0.890382957,0.746974934
0.700108903,0.836725106,0.741597412
0.433527447,0.658428012,0.400688718
0.789673141,0.88863555,0.791849806
0.775753262,0.880768563,0.779738457
0.816664747,0.903695052,0.839184336
0.65767754,0.810973205,0.67909935
0.37744769,0.614367715,0.413279227
0.612256848,0.782468432,0.570484917
0.685797508,0.82812892,0.72035461
0.729617354,0.854176418,0.760184927
0.82974173,0.910901603,0.835660816
0.672163319,0.81985567,0.648244882
0.655568198,0.809671661,0.671587931
0.591892621,0.76934558,0.605680371
0.733479725,0.856434309,0.733318441
0.652214369,0.807597901,0.586055165
0.860321167,0.927534995,0.853705297
0.654122166,0.808778193,0.637815807
0.704006318,0.839050843,0.689391305
0.573923498,0.757577387,0.570648111
0.750075877,0.86606921,0.772526784
0.622474276,0.788970389,0.649872433
0.655628482,0.809708887,0.70164796
0.626111681,0.791272191,0.583984604
0.726257071,0.852207176,0.73002695
0.782334893,0.884496972,0.794184973
0.745549802,0.863452258,0.75640276
0.862620596,0.928773706,0.837460759
0.709412719,0.842266418,0.710367636
0.57847072,0.760572626,0.609821832
0.573435573,0.757255289,0.543797944
0.698852959,0.835974258,0.734434676
0.798969192,0.893850766,0.779828455
0.746217915,0.863839056,0.749247212
0.710775882,0.843075253,0.682752829
0.860782621,0.927783714,0.860049834
0.783923536,0.885394565,0.776093952
0.474380105,0.688752572,0.5023223
0.711320617,0.843398255,0.666852605
0.775796709,0.880793227,0.769288855
0.639221474,0.799513273,0.635545991
0.606052749,0.778493898,0.606062327
0.846798164,0.920216368,0.841980826
0.510068108,0.714190527,0.500858704
0.568581925,0.754043715,0.543916976
0.710109144,0.84267974,0.673499795
0.747446645,0.864549966,0.722119285
0.540582173,0.735242935,0.547141463
0.714507184,0.845285268,0.72309924
0.583712613,0.764010872,0.57670076
0.693580313,0.832814693,0.688900719
0.824719661,0.908140771,0.82729094
0.738525468,0.859375045,0.754072423
0.731343141,0.855186027,0.744902322
0.695319616,0.833858271,0.728665534
0.881929854,0.939111204,0.888412271
0.726263639,0.85221103,0.713690422
0.759048567,0.871233933,0.728047453
0.735666986,0.857710316,0.771766064
0.785180306,0.886104004,0.791838553
0.704588981,0.839397987,0.685061834
0.801478454,0.895253291,0.793104333
0.597070188,0.77270317,0.634950802
0.817396964,0.904100085,0.811772009
0.682292402,0.826009928,0.672543461
0.896984794,0.947092812,0.882536875
0.673169913,0.820469325,0.699887025
0.770806932,0.877956111,0.725536204
0.647728651,0.804815911,0.633625372
0.760988379,0.872346479,0.737320759
0.885177439,0.940838689,0.883256126
0.688060954,0.829494397,0.669883197
0.475803585,0.689785173,0.481561148
0.743491076,0.862259286,0.753278971
0.756633238,0.869846675,0.766345628
0.845305645,0.919405049,0.833460225
0.539371268,0.734419,0.525082648
0.80451329,0.896946648,0.783855499
0.822382227,0.906852925,0.811907516
0.713606167,0.844752134,0.737219109
0.747103147,0.864351287,0.713532021
0.618900747,0.786702452,0.604049543
0.626253409,0.791361743,0.682964696
0.776698485,0.88130499,0.751237755
0.806173415,0.897871603,0.756522161
0.685101369,0.827708505,0.681180229
0.626749767,0.791675291,0.60619299
0.662387326,0.813871812,0.699748734
0.712804568,0.844277542,0.707322181
0.836248478,0.914466226,0.837228705
0.615065136,0.784260885,0.630648972
0.594709696,0.771174232,0.617052212
0.822901964,0.90713944,0.836881428
0.785588751,0.886334447,0.781789023
0.613385543,0.78318934,0.62838297
0.744829857,0.863035258,0.766366313
0.684350466,0.827254777,0.663840951
0.818706115,0.904823804,0.765361957
0.771689791,0.878458759,0.745880841
0.75946006,0.871470057,0.775250112
0.564226465,0.751150095,0.585620459
0.536290492,0.732318572,0.565948268
0.722732453,0.850136726,0.744202697
0.730904108,0.8549293,0.701621877
0.678720993,0.823845248,0.699664178
0.760587314,0.872116571,0.729497419
0.768664404,0.876735082,0.785501965
0.664587813,0.815222554,0.690131774
0.844392159,0.918908134,0.827381978
0.698686167,0.835874492,0.709004407
0.768230869,0.876487803,0.749081106
0.694430738,0.833325109,0.710828889
0.711932921,0.843761176,0.720951145
0.682636632,0.826218272,0.679108577
0.615267812,0.784390089,0.616279737
0.843608508,0.918481632,0.848207706
0.883164896,0.939768533,0.883078998
0.805025888,0.897232349,0.790662376
0.780479971,0.883447775,0.805471012
0.819794854,0.905425234,0.788312628
0.786370888,0.886775557,0.769188538
0.387884717,0.622803915,0.463267886
0.474041927,0.688507027,0.523366622
0.80653392,0.898072336,0.811971044
0.570172086,0.755097402,0.615029179
0.489994704,0.699996217,0.497843374
0.456243035,0.675457648,0.468827765
0.69786758,0.83538469,0.691495744
0.69376218,0.832923874,0.712248328
0.700739166,0.837101646,0.686582526
0.738248264,0.859213748,0.719923921
0.680755004,0.825078786,0.685323684
0.829072535,0.910534203,0.805545996
0.670988419,0.819138828,0.690943924
0.698449747,0.83573306,0.706575223
0.55041433,0.741899137,0.53987082
0.908993052,0.953411271,0.907690021
0.51087013,0.714751796,0.544771929
0.381224878,0.617434108,0.376371192
0.725991028,0.852051071,0.715016079
0.649501076,0.805916296,0.617710777
0.505931555,0.711288658,0.542415109
0.893426168,0.945212234,0.879177841
0.766184421,0.875319611,0.794530206
0.79485635,0.891547166,0.812418503
0.718257578,0.847500784,0.732931746
0.638549488,0.799092916,0.657103696
0.688547822,0.829787817,0.697532104
0.749682525,0.86584209,0.736922955
0.792053213,0.889973715,0.800031957
0.780466966,0.883440414,0.783853201
0.792827365,0.890408538,0.803332413
0.831170867,0.911685728,0.827943686
0.684200068,0.82716387,0.690992206
0.648898529,0.805542382,0.685231749
0.706467118,0.840515983,0.73425672
0.77725081,0.881618291,0.799723628
0.715089443,0.845629613,0.692051109
0.48625302,0.697318449,0.553672122
0.644122403,0.802572366,0.697902759
0.767512052,0.876077652,0.749283246
0.762045967,0.872952443,0.774697552
0.681142701,0.825313698,0.689763643
0.664383691,0.815097351,0.704444593
0.758895796,0.871146254,0.764181886
0.690694615,0.831080391,0.72036561
0.644454239,0.802779072,0.630592954
0.792810334,0.890398975,0.801549096
0.688164209,0.829556634,0.67139846
0.734772093,0.857188482,0.706669794
0.575330296,0.758505304,0.556049677
0.78121725,0.88386495,0.797792517
0.399026798,0.63168568,0.382492323
0.816172517,0.903422668,0.782588752
0.661092963,0.813076235,0.638757898
0.703577265,0.838795127,0.689696655
0.802257349,0.895688199,0.817215107
0.764729803,0.874488309,0.763720025
0.735881568,0.857835397,0.75865918
0.709888135,0.842548595,0.66904608
0.777257669,0.88162218,0.772469714
0.671451484,0.819421433,0.681162703
0.681273947,0.825393207,0.634335961
0.71227176,0.843961942,0.608944712
0.630379906,0.793964676,0.622612586
0.695811026,0.834152879,0.690401077
0.576535445,0.759299312,0.60611901
0.736290847,0.858073917,0.755805332
0.838931449,0.915932011,0.830987976
0.785419469,0.886238946,0.788939006
0.599229099,0.774098895,0.613238713
0.72491473,0.851419245,0.719869134
0.391051529,0.62534113,0.38527582
0.576046641,0.758977365,0.603582349
0.583677309,0.763987767,0.548972241
0.763062682,0.873534591,0.738482539
0.475539455,0.689593689,0.467371208
0.576814643,0.759483142,0.614128974
0.648440351,0.805257941,0.655893894
0.767201836,0.875900586,0.77766437
0.708911349,0.841968734,0.725315501
0.73250517,0.855865159,0.725847149
0.704631622,0.839423386,0.735313705
0.595411536,0.771629144,0.57224217
0.933736257,0.966300294,0.93209267
0.660961449,0.812995356,0.667184604
0.841912666,0.917557991,0.818997828
0.684544349,0.827371953,0.735613621
0.607495427,0.77941993,0.57697432
0.648564119,0.805334787,0.654290834
0.739459844,0.85991851,0.780554993
0.545473545,0.738561809,0.57418744
0.899362426,0.948347207,0.852624411
0.582143436,0.762983247,0.602503164
0.450742679,0.671373726,0.522229908
0.596413108,0.77227787,0.607777704
0.723305065,0.850473436,0.731314629
0.65902332,0.811802513,0.684745065
0.6907788,0.831131036,0.691334045
0.839192448,0.916074477,0.825032114
0.827542681,0.909693729,0.828368723
0.580605237,0.761974564,0.596424463
0.72153604,0.849432775,0.723508817
0.710952851,0.843180201,0.738278879
0.676999831,0.822799994,0.688074743
0.671907192,0.819699452,0.655444312
0.670954353,0.819118034,0.646585806
0.684385685,0.827276064,0.720184308
0.725508091,0.851767628,0.725060081
0.752713476,0.867590615,0.77632216
0.825540635,0.908592667,0.823258757
0.726174163,0.852158532,0.710598322
0.538935922,0.734122552,0.584874811
0.705734106,0.840079821,0.745407504
0.623609239,0.78968933,0.625899175
0.869848981,0.932656947,0.840275744
0.583601184,0.763937945,0.576603892
0.724158519,0.85097504,0.677800942
0.684650528,0.827436117,0.665165574
0.880459554,0.938328063,0.893870909
0.716679992,0.846569543,0.704119904
0.74406462,0.862591804,0.745567227
0.834476497,0.913496851,0.825072913
0.729955691,0.854374445,0.728811605
0.799451273,0.894120391,0.801873095
0.714459464,0.84525704,0.69172724
0.718949996,0.847909191,0.722414772
0.60475357,0.777659032,0.607412885
0.645986791,0.803733034,0.6506397
0.645177677,0.80322953,0.612072931
0.623723083,0.789761409,0.595474418
0.744955602,0.863108106,0.744207908
0.72318502,0.850402858,0.739111494
0.717660661,0.847148547,0.727004291
0.659859022,0.81231707,0.622197246
0.690586214,0.831015171,0.711252102
0.674054477,0.821008208,0.67539693
0.736619818,0.858265587,0.761251522
0.622048293,0.788700383,0.63257017
0.775561466,0.880659676,0.812719764
0.683615093,0.826810192,0.722755441
0.695337296,0.833868872,0.692601031
0.663739685,0.814702206,0.682082608
0.801722032,0.895389319,0.823266149
0.756107568,0.86954446,0.731075977
0.786075104,0.886608766,0.757959796
0.752843558,0.867665579,0.762999868
0.808586878,0.89921459,0.807218548
0.57023368,0.755138186,0.565385887
0.734363979,0.856950395,0.762078106
0.509395901,0.713719764,0.552093249
0.664208077,0.814989618,0.686907978
0.667675343,0.817114033,0.665278389
0.736212572,0.858028305,0.723227422
0.846386216,0.919992509,0.833706192
0.699328375,0.836258558,0.686319861
0.763926085,0.874028652,0.784150699
0.724140212,0.850964284,0.726112879
0.799764065,0.89429529,0.706665208
0.824770492,0.908168757,0.826986745
0.701683602,0.837665567,0.705409777
0.558583369,0.747384352,0.506421261
0.785376351,0.886214619,0.763281322
0.733493084,0.856442108,0.711970102
0.755342456,0.869104399,0.755364882
0.833525727,0.912976302,0.835102691
0.734462316,0.857007769,0.748144001
0.797902892,0.893254103,0.804213661
0.762432986,0.873174087,0.772125307
0.668193234,0.817430874,0.619486508
0.654619258,0.809085446,0.630865057
0.558626479,0.747413192,0.550840805
0.64940371,0.805855886,0.692506202
0.695966929,0.834246324,0.650222163
0.780947851,0.883712539,0.775150738
0.71412768,0.845060755,0.720772944
0.682011102,0.825839634,0.712152258
0.736456705,0.858170557,0.726255605
0.663469297,0.814536246,0.699323358
0.597332613,0.77287296,0.605627782
0.812578144,0.901431164,0.790961727
0.708760874,0.84187937,0.697311371
0.610879959,0.781588101,0.600853405
0.822220105,0.906763533,0.819556674
0.835986119,0.914322765,0.847685986
0.724097083,0.850938942,0.713561917
0.865044066,0.930077451,0.85877065
0.781993546,0.88430399,0.813985879
0.727555716,0.852968766,0.686566862
0.589570681,0.767835061,0.582560663
0.865607151,0.930380111,0.858453438
0.703770472,0.838910288,0.681815598
0.733943916,0.856705268,0.712767711
0.552345557,0.743199541,0.576990105
0.845936869,0.919748264,0.815833183
0.67850242,0.823712584,0.687327819
0.829184725,0.910595808,0.800975064
0.807292072,0.898494336,0.804786273
0.812585238,0.901435099,0.822154689
0.53034194,0.728245797,0.545786648
0.758490378,0.870913531,0.746458093
0.67809932,0.823467862,0.735165917
0.802849273,0.896018567,0.785193146
0.528372864,0.726892608,0.565569016
0.480745398,0.693358059,0.504743713
0.761502841,0.872641301,0.757269177
0.757276821,0.870216537,0.780704432
0.698772719,0.835926264,0.712067775
0.674961307,0.821560288,0.601039473
0.68443413,0.827305343,0.697519842
0.872303498,0.933971894,0.880212932
0.785563967,0.886320465,0.798803626
0.719744443,0.848377536,0.725807398
0.780691404,0.88356743,0.784465594
0.71796473,0.847327994,0.731332836
0.65930259,0.811974501,0.643199812
0.79296427,0.890485413,0.783839321
0.698054377,0.835496485,0.715182566
0.681574665,0.825575354,0.677221001
0.799126907,0.893938984,0.78564231
0.794575392,0.891389585,0.814683726
0.725848216,0.851967262,0.695288175
0.734661638,0.85712405,0.772817587
0.643738011,0.802332856,0.594871213
0.613014871,0.782952662,0.623494745
0.580200193,0.761708733,0.587364404
0.765615983,0.874994848,0.815133931
0.718088861,0.84740124,0.704764869
0.763361384,0.873705548,0.750093075
0.765892881,0.875153062,0.7710555
0.723230646,0.850429683,0.673905033
0.689449838,0.830331162,0.729324289
0.582013879,0.762898341,0.605561125
0.75709903,0.870114377,0.762780893
0.508494335,0.713087887,0.518596347
0.757997307,0.870630408,0.774224192
0.508155134,0.712850008,0.52111856
0.818661127,0.904798943,0.822001494
0.529701626,0.727806036,0.565553237
0.817601863,0.904213394,0.826398069
0.813473195,0.901927489,0.79756821
0.762997134,0.873497071,0.750799083
0.747188318,0.864400554,0.730479798
0.742439442,0.861649257,0.715094559
0.660685839,0.812825836,0.675948616
0.644832796,0.803014817,0.678117123
0.655045891,0.809349054,0.681276053
0.646019766,0.803753548,0.591218419
0.634570194,0.796599143,0.608651326
0.521354739,0.722048986,0.568476817
0.669825605,0.818428742,0.687617794
0.723035891,0.850315172,0.705529106
0.812131584,0.901183435,0.794943009
0.689059626,0.830096155,0.672694033
0.815370413,0.902978634,0.796814432
0.7234773,0.850574688,0.707421734
0.820573126,0.905854914,0.782344168
0.544660182,0.738010964,0.541180769
0.703689003,0.83886173,0.734872503
0.515615573,0.718063767,0.541018003
0.759967106,0.871760923,0.784333397
0.673004619,0.820368587,0.695529628
0.746318938,0.863897528,0.71877086
0.781520034,0.884036217,0.754459607
0.760539403,0.872089103,0.778961911
0.689311695,0.830247972,0.722738422
0.811594475,0.900885384,0.811660914
0.779643167,0.882974047,0.797950145
0.657040814,0.810580541,0.665585775
0.71801084,0.847355203,0.712030299
0.737629959,0.858853864,0.720481222
0.777812192,0.881936614,0.762903852
0.717875019,0.847275055,0.742018358
0.737640705,0.85886012,0.72133667
0.68383983,0.826946086,0.683631071
0.785732064,0.886415289,0.766209367
0.734870618,0.857245949,0.7661103
0.646981129,0.804351371,0.620933885
0.518319546,0.719944127,0.548577894
0.651104194,0.806910276,0.66674322
0.736539103,0.858218564,0.734371681
0.751208654,0.86672294,0.744480022
0.749409824,0.865684599,0.779453938
0.744060857,0.862589622,0.734700805
0.56382809,0.750884871,0.542677945
0.6891579,0.830155347,0.683951098
0.657249629,0.810709337,0.633081771
0.731837063,0.855474759,0.728854754
0.75746976,0.870327387,0.769369707
0.728835668,0.853718729,0.722051875
0.607683152,0.779540347,0.613096224
0.579146359,0.761016661,0.60512818
0.673794531,0.820849883,0.645681639
0.717413551,0.847002687,0.724296945
0.649926831,0.806180396,0.675632583
0.807256406,0.898474488,0.818248583
0.750928119,0.866561088,0.747283799
0.849643868,0.921761286,0.846334501
0.844311518,0.918864255,0.84277233
0.458124912,0.676849253,0.451208718
0.72404191,0.850906523,0.708668318
0.680925574,0.825182146,0.669043379
0.776207845,0.881026586,0.787268799
0.725070971,0.851510993,0.75005555
0.722327875,0.849898744,0.708122469
0.676397901,0.822434132,0.68815344
0.712800435,0.844275094,0.670030165
0.736013979,0.857912571,0.763973698
0.489928744,0.699949101,0.514767095
0.734997278,0.857319823,0.705258645
0.773905106,0.879718765,0.758241095
0.497931127,0.705642351,0.50666134
0.72458254,0.851224142,0.755075032
